00055148.png,18.04,0.33,0.6,0.0,2
00055149.png,18.06,0.33,0.585,0.0,2
00055150.png,18.05,0.33,0.59,0.0,2
00055151.png,18.04,0.33,0.585,0.0,2
00055152.png,18.04,0.33,0.58,0.0,2
00055153.png,18.03,0.33,0.58,0.0,2
00055154.png,18.03,0.33,0.575,0.0,2
00055155.png,18.02,0.33,0.5700000000000001,0.0,2
00055156.png,18.01,0.33,0.5700000000000001,0.0,2
00055157.png,18.01,0.33,0.565,0.0,2
00055158.png,18.0,0.33,0.565,0.0,2
00055159.png,17.99,0.33,0.56,0.0,2
00055160.png,17.99,0.33,0.56,0.0,2
00055161.png,17.98,0.34,0.555,0.0,2
00055162.png,17.97,0.34,0.55,0.0,1
00055163.png,17.97,0.34,0.55,0.0,1
00055164.png,17.97,0.34,0.55,0.0,1
00055165.png,17.96,0.34,0.545,0.0,1
00055166.png,17.96,0.34,0.545,0.0,1
00055167.png,17.96,0.34,0.545,0.0,1
00055168.png,17.95,0.34,0.545,0.0,1
00055169.png,17.95,0.34,0.54,0.0,1
00055170.png,17.95,0.34,0.54,0.0,1
00055171.png,17.95,0.34,0.54,0.0,1
00055172.png,17.95,0.34,0.54,0.0,1
00055173.png,17.95,0.34,0.54,0.0,1
00055174.png,17.94,0.34,0.54,0.0,1
00055175.png,17.94,0.34,0.535,0.0,1
00055176.png,17.94,0.34,0.535,0.0,1
00055177.png,17.94,0.34,0.535,0.0,1
00055178.png,17.94,0.34,0.535,0.0,1
00055179.png,17.94,0.34,0.535,0.0,1
00055180.png,17.94,0.34,0.535,0.0,1
00055181.png,17.94,0.34,0.535,0.0,1
00055182.png,17.95,0.34,0.53,0.0,1
00055183.png,17.95,0.34,0.53,0.0,1
00055184.png,17.95,0.34,0.53,0.0,1
00055185.png,17.95,0.34,0.53,0.0,1
00055186.png,17.95,0.34,0.525,0.0,1
00055187.png,17.95,0.34,0.52,0.0,1
00055188.png,17.96,0.34,0.515,0.0,1
00055189.png,17.96,0.34,0.515,0.0,1
00055190.png,17.96,0.34,0.515,0.0,1
00055191.png,17.96,0.34,0.51,0.0,1
00055192.png,17.96,0.34,0.5,0.0,1
00055193.png,17.96,0.34,0.5,0.0,1
00055194.png,17.95,0.34,0.49,0.0,1
00055195.png,17.95,0.34,0.49,0.0,1
00055196.png,17.95,0.34,0.49,0.0,1
00055197.png,17.95,0.34,0.49,0.0,1
00055198.png,17.95,0.34,0.49,0.0,1
00055199.png,17.95,0.34,0.485,0.0,1
00055200.png,17.95,0.34,0.485,0.0,1
00055201.png,17.95,0.34,0.485,0.0,1
00055202.png,17.95,0.34,0.485,0.0,1
00055203.png,17.95,0.34,0.485,0.0,1
00055204.png,17.95,0.34,0.485,0.0,1
00055205.png,17.95,0.34,0.485,0.0,1
00055206.png,17.95,0.34,0.49,0.0,1
00055207.png,17.95,0.34,0.49,0.0,1
00055208.png,17.95,0.34,0.49,0.0,1
00055209.png,17.95,0.34,0.49,0.0,1
00055210.png,17.95,0.34,0.49,0.0,1
00055211.png,17.95,0.34,0.49,0.0,1
00055212.png,17.95,0.34,0.49,0.0,1
00055213.png,17.95,0.34,0.49,0.0,1
00055214.png,17.95,0.34,0.49,0.0,1
00055215.png,17.95,0.34,0.49,0.0,1
00055216.png,17.95,0.34,0.495,0.0,1
00055217.png,17.95,0.34,0.495,0.0,1
00055218.png,17.95,0.34,0.495,0.0,1
00055219.png,17.95,0.34,0.495,0.0,1
00055220.png,17.95,0.34,0.495,0.0,1
00055221.png,17.95,0.34,0.495,0.0,1
00055222.png,17.95,0.34,0.495,0.0,1
00055223.png,17.95,0.34,0.495,0.0,1
00055224.png,17.95,0.34,0.495,0.0,1
00055225.png,17.95,0.34,0.495,0.0,1
00055226.png,17.95,0.34,0.495,0.0,1
00055227.png,17.95,0.34,0.495,0.0,1
00055228.png,17.95,0.34,0.495,0.0,1
00055229.png,17.95,0.34,0.495,0.0,1
00055230.png,17.95,0.34,0.495,0.0,1
00055231.png,17.95,0.34,0.495,0.0,1
00055232.png,17.95,0.34,0.495,0.0,1
00055233.png,17.95,0.34,0.495,0.0,1
00055234.png,17.95,0.34,0.5,0.0,1
00055235.png,17.95,0.34,0.5,0.0,1
00055236.png,17.95,0.34,0.495,0.0,1
00055237.png,17.95,0.34,0.5,0.0,1
00055238.png,17.95,0.34,0.5,0.0,1
00055239.png,17.95,0.34,0.5,0.0,1
00055240.png,17.95,0.34,0.5,0.0,1
00055241.png,17.95,0.34,0.5,0.0,1
00055242.png,17.95,0.34,0.5,0.0,1
00055243.png,17.95,0.34,0.5,0.0,1
00055244.png,17.95,0.34,0.5,0.0,1
00055245.png,17.95,0.34,0.5,0.0,1
00055246.png,17.95,0.34,0.5,0.0,1
00055247.png,17.95,0.34,0.5,0.0,1
00055248.png,17.95,0.34,0.5,0.0,1
00055249.png,17.95,0.34,0.5,0.0,1
00055250.png,17.95,0.34,0.5,0.0,1
00055251.png,17.95,0.34,0.5,0.0,1
00055252.png,17.95,0.34,0.5,0.0,1
00055253.png,17.95,0.34,0.5,0.0,1
00055254.png,17.95,0.34,0.5,0.0,1
00055255.png,17.95,0.34,0.5,0.0,1
00055256.png,17.95,0.34,0.5,0.0,1
00055257.png,17.95,0.34,0.5,0.0,1
00055258.png,17.95,0.34,0.5,0.0,1
00055259.png,17.95,0.34,0.5,0.0,1
00055260.png,17.95,0.34,0.5,0.0,1
00055261.png,17.95,0.34,0.5,0.0,1
00055262.png,17.95,0.34,0.5,0.0,1
00055263.png,17.95,0.34,0.5,0.0,1
00055264.png,17.95,0.34,0.5,0.0,1
00055265.png,17.95,0.34,0.5,0.0,1
00055266.png,17.95,0.34,0.5,0.0,1
00055267.png,17.95,0.34,0.5,0.0,1
00055268.png,17.95,0.34,0.5,0.0,1
00055269.png,17.95,0.34,0.5,0.0,1
00055270.png,17.95,0.34,0.5,0.0,1
00055271.png,17.95,0.34,0.5,0.0,1
00055272.png,17.95,0.34,0.5,0.0,1
00055273.png,17.95,0.34,0.5,0.0,1
00055274.png,17.95,0.34,0.5,0.0,1
00055275.png,17.95,0.34,0.5,0.0,1
00055276.png,17.95,0.34,0.5,0.0,1
00055277.png,17.95,0.34,0.5,0.0,1
00055278.png,17.95,0.34,0.5,0.0,1
00055279.png,17.95,0.34,0.5,0.0,1
00055280.png,17.95,0.34,0.5,0.0,1
00055281.png,17.95,0.34,0.5,0.0,1
00055282.png,17.95,0.34,0.5,0.0,1
00055283.png,17.95,0.34,0.5,0.0,1
00055284.png,17.95,0.34,0.5,0.0,1
00055285.png,17.95,0.34,0.5,0.0,1
00055286.png,17.95,0.34,0.5,0.0,1
00055287.png,17.95,0.34,0.5,0.0,1
00055288.png,17.95,0.34,0.5,0.0,1
00055289.png,17.95,0.34,0.5,0.0,1
00055290.png,17.95,0.34,0.5,0.0,1
00055291.png,17.95,0.34,0.5,0.0,1
00055292.png,17.95,0.34,0.5,0.0,1
00055293.png,17.95,0.34,0.5,0.0,1
00055294.png,17.95,0.34,0.5,0.0,1
00055295.png,17.95,0.34,0.5,0.0,1
00055296.png,17.95,0.34,0.5,0.0,1
00055297.png,17.95,0.34,0.5,0.0,1
00055298.png,17.95,0.34,0.5,0.0,1
00055299.png,17.95,0.34,0.5,0.0,1
00055300.png,17.95,0.34,0.5,0.0,1
00055301.png,17.95,0.34,0.5,0.0,1
00055302.png,17.95,0.34,0.5,0.0,1
00055303.png,17.95,0.34,0.5,0.0,1
00055304.png,17.95,0.34,0.5,0.0,1
00055305.png,17.95,0.34,0.5,0.0,1
00055306.png,17.95,0.34,0.5,0.0,1
00055307.png,17.95,0.34,0.5,0.0,1
00055308.png,17.95,0.34,0.5,0.0,1
00055309.png,17.95,0.34,0.5,0.0,1
00055310.png,17.95,0.34,0.5,0.0,1
00055311.png,17.95,0.34,0.5,0.0,1
00055312.png,17.95,0.34,0.5,0.0,1
00055313.png,17.95,0.34,0.5,0.0,1
00055314.png,17.95,0.34,0.5,0.0,1
00055315.png,17.95,0.34,0.5,0.0,1
00055316.png,17.95,0.34,0.5,0.0,1
00055317.png,17.95,0.34,0.5,0.0,1
00055318.png,17.95,0.34,0.5,0.0,1
00055319.png,17.95,0.34,0.5,0.0,1
00055320.png,17.95,0.34,0.5,0.0,1
00055321.png,17.95,0.34,0.5,0.0,1
00055322.png,17.95,0.34,0.5,0.0,1
00055323.png,17.95,0.34,0.5,0.0,1
00055324.png,17.95,0.34,0.5,0.0,1
00055325.png,17.95,0.34,0.5,0.0,1
00055326.png,17.95,0.34,0.5,0.0,1
00055327.png,17.95,0.34,0.5,0.0,1
00055328.png,17.95,0.34,0.5,0.0,1
00055329.png,17.95,0.34,0.5,0.0,1
00055330.png,17.95,0.34,0.5,0.0,1
00055331.png,17.95,0.34,0.5,0.0,1
00055332.png,17.95,0.34,0.5,0.0,1
00055333.png,17.95,0.34,0.5,0.0,1
00055334.png,17.95,0.34,0.5,0.0,1
00055335.png,17.95,0.34,0.5,0.0,1
00055336.png,17.95,0.34,0.5,0.0,1
00055337.png,17.95,0.34,0.5,0.0,1
00055338.png,17.95,0.34,0.5,0.0,1
00055339.png,17.95,0.34,0.5,0.0,1
00055340.png,17.95,0.34,0.5,0.0,1
00055341.png,17.95,0.34,0.5,0.0,1
00055342.png,17.95,0.34,0.5,0.0,1
00055343.png,17.95,0.34,0.5,0.0,1
00055344.png,17.95,0.34,0.5,0.0,1
00055345.png,17.95,0.34,0.5,0.0,1
00055346.png,17.95,0.34,0.5,0.0,1
00055347.png,17.95,0.34,0.5,0.0,1
00055348.png,17.95,0.34,0.5,0.0,1
00055349.png,17.95,0.34,0.5,0.0,1
00055350.png,17.95,0.34,0.5,0.0,1
00055351.png,17.95,0.34,0.5,0.0,1
00055352.png,17.95,0.34,0.5,0.0,1
00055353.png,17.95,0.34,0.5,0.0,1
00055354.png,17.95,0.34,0.5,0.0,1
00055355.png,17.95,0.34,0.5,0.0,1
00057211.png,17.95,0.34,0.53,0.0,1
00057212.png,17.95,0.34,0.53,0.0,1
00057213.png,17.95,0.34,0.525,0.0,1
00057214.png,17.95,0.34,0.525,0.0,1
00057215.png,17.95,0.34,0.525,0.0,1
00057216.png,17.95,0.34,0.52,0.0,1
00057217.png,17.95,0.34,0.52,0.0,1
00057218.png,17.95,0.34,0.515,0.0,1
00057219.png,17.96,0.34,0.51,0.0,1
00057220.png,17.96,0.34,0.51,0.0,1
00057221.png,17.96,0.34,0.505,0.0,1
00057222.png,17.96,0.34,0.505,0.0,1
00057223.png,17.96,0.34,0.5,0.0,1
00057224.png,17.95,0.34,0.495,0.0,1
00057225.png,17.95,0.34,0.495,0.0,1
00057226.png,17.95,0.34,0.495,0.0,1
00057227.png,17.95,0.34,0.49,0.0,1
00057228.png,17.95,0.34,0.49,0.0,1
00057229.png,17.95,0.34,0.49,0.0,1
00057230.png,17.95,0.34,0.49,0.0,1
00057231.png,17.95,0.34,0.49,0.0,1
00057232.png,17.95,0.34,0.49,0.0,1
00057233.png,17.95,0.34,0.49,0.0,1
00057234.png,17.95,0.34,0.49,0.0,1
00057235.png,17.95,0.34,0.49,0.0,1
00057236.png,17.95,0.34,0.49,0.0,1
00057237.png,17.95,0.34,0.49,0.0,1
00057238.png,17.95,0.34,0.49,0.0,1
00057239.png,17.95,0.34,0.49,0.0,1
00057240.png,17.95,0.34,0.49,0.0,1
00057241.png,17.95,0.34,0.49,0.0,1
00057242.png,17.95,0.34,0.49,0.0,1
00057243.png,17.95,0.34,0.49,0.0,1
00057244.png,17.95,0.34,0.49,0.0,1
00057245.png,17.95,0.34,0.49,0.0,1
00057246.png,17.95,0.34,0.49,0.0,1
00057247.png,17.95,0.34,0.495,0.0,1
00057248.png,17.95,0.34,0.495,0.0,1
00057249.png,17.95,0.34,0.495,0.0,1
00057250.png,17.95,0.34,0.495,0.0,1
00057251.png,17.95,0.34,0.495,0.0,1
00057252.png,17.95,0.34,0.495,0.0,1
00057253.png,17.95,0.34,0.495,0.0,1
00057254.png,17.95,0.34,0.495,0.0,1
00057255.png,17.95,0.34,0.495,0.0,1
00057256.png,17.95,0.34,0.495,0.0,1
00057257.png,17.95,0.34,0.495,0.0,1
00057258.png,17.95,0.34,0.495,0.0,1
00057259.png,17.95,0.34,0.5,0.0,1
00057260.png,17.95,0.34,0.495,0.0,1
00057261.png,17.95,0.34,0.5,0.0,1
00057262.png,17.95,0.34,0.5,0.0,1
00057263.png,17.95,0.34,0.5,0.0,1
00057264.png,17.95,0.34,0.5,0.0,1
00057265.png,17.95,0.34,0.5,0.0,1
00057266.png,17.95,0.34,0.5,0.0,1
00057267.png,17.95,0.34,0.5,0.0,1
00057268.png,17.95,0.34,0.5,0.0,1
00057269.png,17.95,0.34,0.5,0.0,1
00057701.png,17.95,0.34,0.5,0.0,1
00057702.png,17.95,0.34,0.5,0.0,1
00057703.png,17.95,0.34,0.5,0.0,1
00057704.png,17.95,0.34,0.5,0.0,1
00057706.png,17.95,0.34,0.5,0.0,1
00057707.png,17.95,0.34,0.5,0.0,1
00057708.png,17.95,0.34,0.5,0.0,1
00057709.png,17.95,0.34,0.5,0.0,1
00057710.png,17.95,0.34,0.5,0.0,1
00057711.png,17.95,0.34,0.5,0.0,1
00057712.png,17.95,0.34,0.5,0.0,1
00057713.png,17.95,0.34,0.5,0.0,1
00057714.png,17.95,0.34,0.5,0.0,1
00057715.png,17.95,0.34,0.5,0.0,1
00057716.png,17.95,0.34,0.5,0.0,1
00057717.png,17.95,0.34,0.5,0.0,1
00057718.png,17.95,0.34,0.5,0.0,1
00057719.png,17.95,0.34,0.5,0.0,1
00057720.png,17.95,0.34,0.5,0.0,1
00057721.png,17.95,0.34,0.5,0.0,1
00057722.png,17.95,0.34,0.5,0.0,1
00057723.png,17.95,0.34,0.5,0.0,1
00057724.png,17.95,0.34,0.5,0.0,1
00057725.png,17.95,0.34,0.5,0.0,1
00057726.png,17.95,0.34,0.5,0.0,1
00057727.png,17.95,0.34,0.5,0.0,1
00057728.png,17.95,0.34,0.5,0.0,1
00057729.png,17.95,0.34,0.5,0.0,1
00057730.png,17.95,0.34,0.5,0.0,1
00057731.png,17.95,0.34,0.5,0.0,1
00057732.png,17.95,0.34,0.5,0.0,1
00057745.png,0.03,0.7,0.505,0.0,1
00057746.png,0.03,0.7,0.505,0.0,1
00057747.png,1.19,0.7,0.505,0.0,1
00057748.png,2.26,0.7,0.505,0.0,1
00058816.png,19.69,0.7,0.5,0.0,1
00058817.png,20.11,0.7,0.5,0.0,1
00058818.png,20.61,0.7,0.5,0.0,1
00058819.png,20.8,0.7,0.5,0.0,1
00058820.png,20.77,0.7,0.5,0.0,1
00058821.png,20.75,0.7,0.5,0.0,1
00058822.png,20.72,0.7,0.5,0.0,1
00058823.png,20.7,0.7,0.5,0.0,1
00058824.png,20.67,0.7,0.5,0.0,1
00058825.png,20.63,0.7,0.5,0.0,1
00058826.png,20.57,0.7,0.5,0.0,1
00058827.png,20.57,0.7,0.5,0.0,1
00058828.png,21.32,0.7,0.5,0.0,1
00058829.png,21.81,0.7,0.5,0.0,1
00058830.png,22.29,0.7,0.5,0.0,1
00058831.png,22.76,0.7,0.5,0.0,1
00058832.png,23.2,0.7,0.5,0.0,1
00058833.png,23.84,0.7,0.5,0.0,1
00058834.png,24.26,0.7,0.5,0.0,1
00058835.png,25.08,0.7,0.5,0.0,1
00058836.png,25.08,0.7,0.5,0.0,1
00058837.png,25.91,0.7,0.5,0.0,1
00058838.png,25.91,0.7,0.5,0.0,1
00058839.png,26.3,0.7,0.5,0.0,1
00058840.png,26.7,0.7,0.5,0.0,1
00058841.png,27.06,0.7,0.5,0.0,1
00058842.png,27.45,0.7,0.5,0.0,1
00058843.png,27.82,0.7,0.5,0.0,1
00058844.png,28.62,0.7,0.5,0.0,1
00058845.png,28.62,0.7,0.5,0.0,1
00058846.png,29.07,0.7,0.5,0.0,1
00058847.png,29.48,0.7,0.5,0.0,1
00058848.png,29.82,0.69,0.5,0.0,1
00058849.png,30.32,0.67,0.5,0.0,1
00058850.png,30.62,0.65,0.5,0.0,1
00058851.png,31.0,0.63,0.5,0.0,1
00058852.png,31.31,0.61,0.5,0.0,1
00058853.png,31.87,0.57,0.5,0.0,1
00058854.png,31.87,0.57,0.5,0.0,1
00058855.png,32.13,0.56,0.5,0.0,1
00058856.png,32.52,0.54,0.5,0.0,1
00058857.png,32.83,0.53,0.5,0.0,1
00058858.png,33.13,0.52,0.5,0.0,1
00058859.png,33.33,0.5,0.5,0.0,1
00058860.png,33.42,0.49,0.5,0.0,1
00058861.png,33.55,0.47,0.5,0.0,1
00058862.png,33.66,0.46,0.5,0.0,1
00058863.png,33.76,0.46,0.5,0.0,1
00058864.png,33.85,0.45,0.5,0.0,1
00058865.png,33.92,0.45,0.5,0.0,1
00058866.png,34.05,0.44,0.5,0.0,1
00058867.png,34.05,0.44,0.5,0.0,1
00058868.png,34.1,0.43,0.5,0.0,1
00058869.png,34.15,0.43,0.5,0.0,1
00058870.png,34.19,0.43,0.5,0.0,1
00058871.png,34.27,0.42,0.5,0.0,1
00058872.png,34.27,0.42,0.5,0.0,1
00058873.png,34.3,0.42,0.5,0.0,1
00058874.png,34.33,0.42,0.5,0.0,1
00058875.png,34.35,0.42,0.5,0.0,1
00058876.png,34.4,0.42,0.5,0.0,1
00058877.png,34.42,0.41,0.5,0.0,1
00058878.png,34.43,0.41,0.5,0.0,1
00058879.png,34.43,0.41,0.5,0.0,1
00058880.png,34.46,0.41,0.5,0.0,1
00058881.png,34.46,0.41,0.5,0.0,1
00058882.png,34.49,0.41,0.5,0.0,1
00058883.png,34.49,0.41,0.5,0.0,1
00058884.png,34.51,0.41,0.5,0.0,1
00058885.png,34.23,0.0,0.5,1.0,1
00058886.png,34.23,0.0,0.5,1.0,1
00058887.png,33.42,0.0,0.5,1.0,1
00058888.png,31.82,0.0,0.5,1.0,1
00058889.png,29.76,0.0,0.5,1.0,1
00058890.png,27.21,0.0,0.5,1.0,1
00058891.png,22.99,0.0,0.5,0.86,1
00058892.png,22.99,0.0,0.5,0.86,1
00058893.png,19.91,0.0,0.5,0.41,1
00058894.png,19.91,0.0,0.5,0.41,1
00058895.png,19.43,0.0,0.5,0.23,1
00058896.png,19.04,0.06,0.495,0.0,1
00058897.png,19.04,0.06,0.495,0.0,1
00058898.png,19.05,0.11,0.495,0.0,1
00058899.png,18.6,0.13,0.495,0.0,1
00058900.png,18.0,0.15,0.495,0.0,1
00058901.png,17.81,0.15,0.495,0.0,1
00058902.png,17.45,0.2,0.495,0.0,1
00058903.png,17.22,0.26,0.495,0.0,1
00058904.png,17.04,0.28,0.495,0.0,1
00058905.png,16.9,0.32,0.495,0.0,1
00058906.png,16.82,0.34,0.495,0.0,1
00058907.png,16.76,0.36,0.495,0.0,1
00058908.png,16.75,0.38,0.495,0.0,1
00058909.png,16.75,0.39,0.495,0.0,1
00058910.png,16.78,0.4,0.5,0.0,1
00058911.png,16.83,0.41,0.5,0.0,1
00058912.png,16.96,0.41,0.5,0.0,1
00058913.png,16.96,0.41,0.5,0.0,1
00058914.png,17.04,0.41,0.5,0.0,1
00058915.png,17.12,0.41,0.5,0.0,1
00058916.png,17.21,0.4,0.5,0.0,1
00058917.png,17.29,0.4,0.5,0.0,1
00058918.png,17.37,0.4,0.5,0.0,1
00058919.png,17.45,0.39,0.5,0.0,1
00058920.png,17.53,0.39,0.5,0.0,1
00058921.png,17.6,0.38,0.5,0.0,1
00058922.png,17.66,0.38,0.5,0.0,1
00058923.png,17.72,0.37,0.5,0.0,1
00058924.png,17.82,0.37,0.5,0.0,1
00058925.png,17.82,0.37,0.5,0.0,1
00058926.png,17.86,0.36,0.5,0.0,1
00058927.png,17.93,0.35,0.5,0.0,1
00058928.png,17.93,0.35,0.5,0.0,1
00058929.png,17.95,0.35,0.5,0.0,1
00058930.png,17.99,0.34,0.5,0.0,1
00058931.png,18.0,0.34,0.5,0.0,1
00058932.png,18.0,0.34,0.5,0.0,1
00058933.png,18.0,0.34,0.5,0.0,1
00058934.png,18.01,0.34,0.5,0.0,1
00058935.png,18.01,0.34,0.5,0.0,1
00058936.png,17.99,0.34,0.5,0.0,1
00058937.png,18.0,0.34,0.5,0.0,1
00058938.png,18.0,0.34,0.5,0.0,1
00058939.png,17.99,0.34,0.5,0.0,1
00058940.png,17.99,0.34,0.5,0.0,1
00058941.png,17.98,0.34,0.5,0.0,1
00058942.png,17.98,0.34,0.5,0.0,1
00058943.png,17.97,0.34,0.495,0.0,1
00058944.png,17.97,0.34,0.495,0.0,1
00058945.png,17.96,0.34,0.49,0.0,1
00058946.png,17.95,0.34,0.485,0.0,1
00058947.png,17.95,0.34,0.485,0.0,1
00058948.png,17.94,0.34,0.48,0.0,1
00058949.png,17.94,0.34,0.47,0.0,1
00058950.png,17.91,0.34,0.455,0.0,1
00058951.png,17.91,0.34,0.455,0.0,1
00058952.png,17.9,0.34,0.45,0.0,1
00058953.png,17.89,0.34,0.44,0.0,0
00058954.png,17.85,0.34,0.42,0.0,0
00058955.png,17.85,0.34,0.42,0.0,0
00058956.png,17.83,0.35,0.41000000000000003,0.0,0
00058957.png,17.83,0.35,0.41000000000000003,0.0,0
00058958.png,17.82,0.35,0.4,0.0,0
00058959.png,17.81,0.35,0.4,0.0,0
00058960.png,17.81,0.35,0.4,0.0,0
00058961.png,17.82,0.35,0.4,0.0,0
00058962.png,17.84,0.35,0.4,0.0,0
00058963.png,17.84,0.35,0.4,0.0,0
00058964.png,17.85,0.35,0.4,0.0,0
00058965.png,17.86,0.35,0.4,0.0,0
00058966.png,17.87,0.35,0.4,0.0,0
00058967.png,17.88,0.35,0.4,0.0,0
00058968.png,17.88,0.35,0.395,0.0,0
00058969.png,17.88,0.35,0.395,0.0,0
00058970.png,17.89,0.35,0.395,0.0,0
00058971.png,17.89,0.35,0.395,0.0,0
00058972.png,17.9,0.35,0.395,0.0,0
00058973.png,17.9,0.35,0.395,0.0,0
00058974.png,17.89,0.35,0.39,0.0,0
00058975.png,17.89,0.35,0.39,0.0,0
00058976.png,17.89,0.35,0.39,0.0,0
00058977.png,17.89,0.35,0.395,0.0,0
00058978.png,17.9,0.35,0.395,0.0,0
00058979.png,17.89,0.35,0.385,0.0,0
00058980.png,17.89,0.35,0.39,0.0,0
00058981.png,17.89,0.35,0.39,0.0,0
00058982.png,17.88,0.35,0.385,0.0,0
00058983.png,17.88,0.35,0.385,0.0,0
00058984.png,17.88,0.35,0.385,0.0,0
00058985.png,17.88,0.35,0.385,0.0,0
00058986.png,17.89,0.35,0.39,0.0,0
00058987.png,17.88,0.35,0.385,0.0,0
00058988.png,17.88,0.35,0.385,0.0,0
00058989.png,17.88,0.35,0.385,0.0,0
00058990.png,17.88,0.35,0.38,0.0,0
00058991.png,17.88,0.35,0.385,0.0,0
00058992.png,17.88,0.35,0.385,0.0,0
00058993.png,17.87,0.35,0.38,0.0,0
00058994.png,17.87,0.35,0.38,0.0,0
00058995.png,17.88,0.35,0.38,0.0,0
00058996.png,17.88,0.35,0.385,0.0,0
00058997.png,17.89,0.35,0.385,0.0,0
00058998.png,17.88,0.35,0.38,0.0,0
00058999.png,17.88,0.35,0.38,0.0,0
00059000.png,17.88,0.35,0.38,0.0,0
00059001.png,17.88,0.35,0.38,0.0,0
00059002.png,17.88,0.35,0.38,0.0,0
00059003.png,17.88,0.35,0.38,0.0,0
00059004.png,17.88,0.35,0.38,0.0,0
00059005.png,17.9,0.35,0.39,0.0,0
00059006.png,17.93,0.35,0.4,0.0,0
00059007.png,17.95,0.35,0.405,0.0,0
00059008.png,17.96,0.34,0.41000000000000003,0.0,0
00059009.png,17.96,0.34,0.41000000000000003,0.0,0
00059010.png,17.97,0.34,0.415,0.0,0
00059011.png,17.98,0.34,0.42,0.0,0
00059012.png,17.98,0.34,0.425,0.0,0
00059013.png,17.98,0.34,0.43,0.0,0
00059014.png,17.98,0.34,0.43,0.0,0
00059015.png,17.98,0.34,0.43,0.0,0
00059016.png,17.98,0.34,0.43,0.0,0
00059017.png,17.98,0.34,0.435,0.0,0
00059018.png,17.97,0.34,0.435,0.0,0
00059019.png,17.97,0.34,0.435,0.0,0
00059020.png,17.97,0.34,0.44,0.0,0
00059021.png,17.96,0.34,0.44,0.0,0
00059022.png,17.96,0.34,0.445,0.0,0
00059023.png,17.96,0.34,0.445,0.0,0
00059024.png,17.96,0.34,0.45,0.0,1
00059025.png,17.96,0.34,0.45,0.0,1
00059026.png,17.95,0.34,0.45,0.0,1
00059027.png,17.95,0.34,0.455,0.0,1
00059028.png,17.95,0.34,0.455,0.0,1
00059029.png,17.95,0.34,0.46,0.0,1
00059030.png,17.95,0.34,0.46,0.0,1
00059031.png,17.95,0.34,0.46,0.0,1
00059032.png,17.95,0.34,0.46,0.0,1
00059033.png,17.95,0.34,0.46499999999999997,0.0,1
00059034.png,17.95,0.34,0.46499999999999997,0.0,1
00059035.png,17.95,0.34,0.46499999999999997,0.0,1
00059036.png,17.95,0.34,0.47,0.0,1
